"Name","SessionName","BeginTime","EndTime"
"Joan Green","2021-2022 Interim","2021-06-26T00:00:00",""
"Joan Green","2021-2022 Interim","2021-06-26T00:00:00",""
"Kim To","2021-2022 Interim","2021-06-26T00:00:00",""
"Joan Green","2021-2022 Interim","2021-06-26T00:00:00",""
"Isabel Hernandez","2021-2022 Interim","2021-06-26T00:00:00",""
"Misty Freeman","2021-2022 Interim","2021-06-26T00:00:00",""
"Lisa Gezelter","2021-2022 Interim","2021-06-26T00:00:00",""
"Oliver Droppers","2021-2022 Interim","2021-06-26T00:00:00",""
"Danielle Ross","2021-2022 Interim","2021-06-26T00:00:00",""
"Lisa Gezelter","2021-2022 Interim","2021-06-26T00:00:00",""
"Matthew Perreault","2021-2022 Interim","2021-06-26T00:00:00",""
"Sean McSpaden","2021-2022 Interim","2021-06-26T00:00:00",""
"Sean McSpaden","2021-2022 Interim","2021-06-26T00:00:00",""
"Paul Siebert","2021-2022 Interim","2021-06-26T00:00:00",""
"Patrick Brennan","2021-2022 Interim","2021-06-26T00:00:00",""
"Sean Murphy","2021-2022 Interim","2021-06-26T00:00:00",""
"Laura Kentnesse","2021-2022 Interim","2021-06-26T00:00:00",""
"Shelley Raszka","2021-2022 Interim","2021-06-26T00:00:00",""
"Lisa Rybloom","2021-2022 Interim","2021-06-26T00:00:00",""
"Desi Root","2021-2022 Interim","2021-06-26T00:00:00",""
"Michael Lantz","2021-2022 Interim","2021-06-26T00:00:00",""
"Melissa Leoni","2021-2022 Interim","2021-06-26T00:00:00",""
"Samantha Koopman","2021-2022 Interim","2021-06-26T00:00:00",""
"Lisa Gezelter","2021-2022 Interim","2021-06-26T00:00:00",""
"Kristi Arrington","2021-2022 Interim","2021-06-26T00:00:00",""
"Lisa Gezelter","2021-2022 Interim","2021-06-26T00:00:00",""
"Matthew Perreault","2021-2022 Interim","2021-06-26T00:00:00",""
"Kristi Arrington","2021-2022 Interim","2021-06-26T00:00:00",""
"Erin Pischke","2021-2022 Interim","2021-06-26T00:00:00",""
"Oliver Droppers","2021-2022 Interim","2021-06-26T00:00:00",""
"Corinne Gavette","2021-2022 Interim","2021-06-26T00:00:00",""
"Brian Nieubuurt","2021-2022 Interim","2021-06-26T00:00:00",""
"Jaime McGovern","2021-2022 Interim","2021-06-26T00:00:00",""
"Dae Baek","2021-2022 Interim","2021-06-26T00:00:00",""
"Patrick Brennan","2021-2022 Interim","2021-06-26T00:00:00",""
"Michael Lantz","2021-2022 Interim","2021-06-26T00:00:00",""
"Allison Daniel","2021-2022 Interim","2021-06-26T00:00:00",""
"Kevin Rancik","2021-2022 Interim","2021-06-26T00:00:00",""
"Sean Murphy","2021-2022 Interim","2021-06-26T00:00:00",""
"Samantha Koopman","2021-2022 Interim","2021-06-26T00:00:00",""
"Patrick Brennan","2021-2022 Interim","2021-06-26T00:00:00",""
"Michael Lantz","2021-2022 Interim","2021-06-26T00:00:00",""
"Allison Daniel","2021-2022 Interim","2021-06-26T00:00:00",""
"Kevin Rancik","2021-2022 Interim","2021-06-26T00:00:00",""
"Sean Murphy","2021-2022 Interim","2021-06-26T00:00:00",""
"Samantha Koopman","2021-2022 Interim","2021-06-26T00:00:00",""
"Melissa Leoni","2021-2022 Interim","2021-06-26T00:00:00",""
"Samantha Koopman","2021-2022 Interim","2021-06-26T00:00:00",""
"Chris Allanach","2021-2022 Interim","2021-06-26T00:00:00",""
"Mazen Malik","2021-2022 Interim","2021-06-26T00:00:00",""
"Dae Baek","2021-2022 Interim","2021-06-26T00:00:00",""
"Kyle Easton","2021-2022 Interim","2021-06-26T00:00:00",""
"Jaime McGovern","2021-2022 Interim","2021-06-26T00:00:00",""
"Corinne Gavette","2021-2022 Interim","2021-06-26T00:00:00",""
"Regina Wilson","2021-2022 Interim","2021-06-26T00:00:00",""
"Chris Allanach","2021-2022 Interim","2021-06-26T00:00:00",""
"Mazen Malik","2021-2022 Interim","2021-06-26T00:00:00",""
"Kyle Easton","2021-2022 Interim","2021-06-26T00:00:00",""
"Claire Adamsick","2021-2022 Interim","2021-06-26T00:00:00",""
"Oliver Droppers","2021-2022 Interim","2021-06-26T00:00:00",""
"Amie Fender-Sosa","2021-2022 Interim","2021-06-26T00:00:00",""
"Iva Sokolovska","2021-2022 Interim","2021-06-26T00:00:00",""
"Patrick Brennan","2021-2022 Interim","2021-06-26T00:00:00",""
"Mike Reiley","2021-2022 Interim","2021-06-26T00:00:00",""
"Brian Nieubuurt","2021-2022 Interim","2021-06-26T00:00:00",""
"Kristi Arrington","2021-2022 Interim","2021-06-26T00:00:00",""
"Beth Patrino","2021-2022 Interim","2021-06-26T00:00:00",""
"Cameron Miles","2021-2022 Interim","2021-06-26T00:00:00",""
"Dexter Johnson","2021-2022 Interim","2021-06-26T00:00:00",""
"Brett Hanes","2021-2022 Interim","2021-06-26T00:00:00",""
"Samantha Koopman","2021-2022 Interim","2021-06-26T00:00:00",""
"Shelley Raszka","2021-2022 Interim","2021-06-26T00:00:00",""
"Beth Patrino","2021-2022 Interim","2021-06-26T00:00:00",""
"Desi Root","2021-2022 Interim","2021-06-26T00:00:00",""
"Mike Reiley","2021-2022 Interim","2021-06-26T00:00:00",""
"Matthew Perreault","2021-2022 Interim","2021-06-26T00:00:00",""
"Brian Nieubuurt","2021-2022 Interim","2021-06-26T00:00:00",""
"Gillian Fischer","2021-2022 Interim","2021-06-26T00:00:00",""
"Melissa Leoni","2021-2022 Interim","2021-06-26T00:00:00",""
"Samantha Koopman","2021-2022 Interim","2021-06-26T00:00:00",""
"Beth Patrino","2021-2022 Interim","2021-06-26T00:00:00",""
"Melissa Leoni","2021-2022 Interim","2021-06-26T00:00:00",""
"Laura Kentnesse","2021-2022 Interim","2021-06-26T00:00:00",""
"Matthew Perreault","2021-2022 Interim","2021-06-26T00:00:00",""
"Lisa Gezelter","2021-2022 Interim","2021-06-26T00:00:00",""
"Kristi Arrington","2021-2022 Interim","2021-06-26T00:00:00",""
"Beth Reiley","2021-2022 Interim","2021-06-26T00:00:00",""
"Shelley Raszka","2021-2022 Interim","2021-06-26T00:00:00",""
"Samantha Koopman","2021-2022 Interim","2021-06-26T00:00:00",""
"Mike Reiley","2021-2022 Interim","2021-06-26T00:00:00",""
"Michael Lantz","2021 1st Special Session","2021-09-20T00:00:00",""
"Sean Murphy","2021 1st Special Session","2021-09-20T00:00:00",""
"Patrick Brennan","2021 1st Special Session","2021-09-20T00:00:00",""
"Lisa Rybloom","2021 1st Special Session","2021-09-20T00:00:00",""
"Sean Murphy","2021 1st Special Session","2021-09-20T00:00:00",""
"Kevin Rancik","2021 1st Special Session","2021-09-20T00:00:00",""
"Allison Daniel","2021 1st Special Session","2021-09-20T00:00:00",""
"Patrick Brennan","2021 1st Special Session","2021-09-20T00:00:00",""
"Allison Daniel","2021 1st Special Session","2021-09-20T00:00:00",""
"Michael Lantz","2021 1st Special Session","2021-09-20T00:00:00",""
"Lisa Rybloom","2021 1st Special Session","2021-09-20T00:00:00",""
"Sean Murphy","2021 1st Special Session","2021-09-20T00:00:00",""
"Kevin Rancik","2021 1st Special Session","2021-09-20T00:00:00",""
"Patrick Brennan","2021 1st Special Session","2021-09-20T00:00:00",""
"Michael Lantz","2021 1st Special Session","2021-09-20T00:00:00",""
"Allison Daniel","2021 1st Special Session","2021-09-20T00:00:00",""
"Lisa Rybloom","2021 1st Special Session","2021-09-20T00:00:00",""
"Kevin Rancik","2021 1st Special Session","2021-09-20T00:00:00",""
"Isabel Hernandez","2021 2nd Special Session","2021-12-13T00:00:00",""
"Claire Adamsick","2021 2nd Special Session","2021-12-13T00:00:00",""
"Devin Edwards","2021 2nd Special Session","2021-12-13T00:00:00",""
"Brittany Leffel","2022 Regular Session","2022-02-01T00:00:00",""
"Melissa Leoni","2022 Regular Session","2022-02-01T00:00:00",""
"Samantha Koopman","2022 Regular Session","2022-02-01T00:00:00",""
"Lisa Rybloom","2022 Regular Session","2022-02-01T00:00:00",""
"Laura Kentnesse","2022 Regular Session","2022-02-01T00:00:00",""
"Regina Wilson","2022 Regular Session","2022-02-01T00:00:00",""
"Allyson Niitani","2022 Regular Session","2022-02-01T00:00:00",""
"Melissa Leoni","2022 Regular Session","2022-02-01T00:00:00",""
"Patsy Wood","2022 Regular Session","2022-02-01T00:00:00",""
"Dexter Johnson","2022 Regular Session","2022-02-01T00:00:00",""
"Patsy Wood","2022 Regular Session","2022-02-01T00:00:00",""
"Patrick Brennan","2022 Regular Session","2022-02-01T00:00:00",""
"Cameron Miles","2022 Regular Session","2022-02-01T00:00:00",""
"Patsy Wood","2022 Regular Session","2022-02-01T00:00:00",""
"Iva Sokolovska","2022 Regular Session","2022-02-01T00:00:00",""
"Patrick Brennan","2022 Regular Session","2022-02-01T00:00:00",""
"Chris Allanach","2022 Regular Session","2022-02-01T00:00:00",""
"Kyle Easton","2022 Regular Session","2022-02-01T00:00:00",""
"Doug Knoyle","2022 Regular Session","2022-02-01T00:00:00",""
"Melissa Leoni","2022 Regular Session","2022-02-01T00:00:00",""
"Patsy Wood","2022 Regular Session","2022-02-01T00:00:00",""
"Sarah Clampitt","2022 Regular Session","2022-02-01T00:00:00",""
"Sean Murphy","2022 Regular Session","2022-02-01T00:00:00",""
"Mike Reiley","2022 Regular Session","2022-02-01T00:00:00",""
"Devin Edwards","2022 Regular Session","2022-02-01T00:00:00",""
"Amie Fender-Sosa","2022 Regular Session","2022-02-01T00:00:00",""
"Gillian Fischer","2022 Regular Session","2022-02-01T00:00:00",""
"Tisha Pascone","2022 Regular Session","2022-02-01T00:00:00",""
"Amie Fender-Sosa","2022 Regular Session","2022-02-01T00:00:00",""
"Whitney Perez","2022 Regular Session","2022-02-01T00:00:00",""
"Mike Reiley","2022 Regular Session","2022-02-01T00:00:00",""
"Sarah Clampitt","2022 Regular Session","2022-02-01T00:00:00",""
"Kim To","2022 Regular Session","2022-02-01T00:00:00",""
"Nathan Kramer","2022 Regular Session","2022-02-01T00:00:00",""
"Brittany Leffel","2022 Regular Session","2022-02-01T00:00:00",""
"Barbora Buzinskaite","2022 Regular Session","2022-02-01T00:00:00",""
"Tom MacDonald","2022 Regular Session","2022-02-01T00:00:00",""
"Wenzel Cummings","2022 Regular Session","2022-02-01T00:00:00",""
"Desi Root","2022 Regular Session","2022-02-01T00:00:00",""
"Matt Stayner","2022 Regular Session","2022-02-01T00:00:00",""
"Barbora Buzinskaite","2022 Regular Session","2022-02-01T00:00:00",""
"John Borden","2022 Regular Session","2022-02-01T00:00:00",""
"Kristen Adams","2022 Regular Session","2022-02-01T00:00:00",""
"Michelle Deister","2022 Regular Session","2022-02-01T00:00:00",""
"Kristen Adams","2022 Regular Session","2022-02-01T00:00:00",""
"Leslie Porter","2022 Regular Session","2022-02-01T00:00:00",""
"Kristen Adams","2022 Regular Session","2022-02-01T00:00:00",""
"Samantha Koopman","2022 Regular Session","2022-02-01T00:00:00",""
"Julie Neburka","2022 Regular Session","2022-02-01T00:00:00",""
"C. Ross","2022 Regular Session","2022-02-01T00:00:00",""
"Amanda Beitel","2022 Regular Session","2022-02-01T00:00:00",""
"Laurie Byerly","2022 Regular Session","2022-02-01T00:00:00",""
"Paul Siebert","2022 Regular Session","2022-02-01T00:00:00",""
"Paul Siebert","2022 Regular Session","2022-02-01T00:00:00",""
"Joan Green","2022 Regular Session","2022-02-01T00:00:00",""
"Sean McSpaden","2022 Regular Session","2022-02-01T00:00:00",""
"Nathan Kramer","2022 Regular Session","2022-02-01T00:00:00",""
"Melissa Leoni","2022 Regular Session","2022-02-01T00:00:00",""
"Patsy Wood","2022 Regular Session","2022-02-01T00:00:00",""
"Terry Fletcher","2022 Regular Session","2022-02-01T00:00:00",""
"Matthew Perreault","2022 Regular Session","2022-02-01T00:00:00",""
"Kaitlyn Bishop","2022 Regular Session","2022-02-01T00:00:00",""
"Beth Reiley","2022 Regular Session","2022-02-01T00:00:00",""
"Omar Santillan","2022 Regular Session","2022-02-01T00:00:00",""
"Whitney Perez","2022 Regular Session","2022-02-01T00:00:00",""
"Brian Nieubuurt","2022 Regular Session","2022-02-01T00:00:00",""
"Danielle Ross","2022 Regular Session","2022-02-01T00:00:00",""
"Walt Campbell","2022 Regular Session","2022-02-01T00:00:00",""
"Nathan Kramer","2022 Regular Session","2022-02-01T00:00:00",""
"Isabel Hernandez","2022 Regular Session","2022-02-01T00:00:00",""
"Lisa Gezelter","2022 Regular Session","2022-02-01T00:00:00",""
"Regina Wilson","2022 Regular Session","2022-02-01T00:00:00",""
"Daniel Dietz","2022 Regular Session","2022-02-01T00:00:00",""
"Beth Patrino","2022 Regular Session","2022-02-01T00:00:00",""
"Desi Root","2022 Regular Session","2022-02-01T00:00:00",""
"Oliver Droppers","2022 Regular Session","2022-02-01T00:00:00",""
"Danielle Ross","2022 Regular Session","2022-02-01T00:00:00",""
"Lisa Gezelter","2022 Regular Session","2022-02-01T00:00:00",""
"Kristi Arrington","2022 Regular Session","2022-02-01T00:00:00",""
"Lisa Gezelter","2022 Regular Session","2022-02-01T00:00:00",""
"Matthew Perreault","2022 Regular Session","2022-02-01T00:00:00",""
"Kristi Arrington","2022 Regular Session","2022-02-01T00:00:00",""
"Erin Pischke","2022 Regular Session","2022-02-01T00:00:00",""
"Tyler Larson","2022 Regular Session","2022-02-01T00:00:00",""
"Omar Santillan","2022 Regular Session","2022-02-01T00:00:00",""
"Isabel Hernandez","2022 Regular Session","2022-02-01T00:00:00",""
"Erica Schroeder","2022 Regular Session","2022-02-01T00:00:00",""
"Claire Adamsick","2022 Regular Session","2022-02-01T00:00:00",""
"Sean Murphy","2022 Regular Session","2022-02-01T00:00:00",""
"Iva Sokolovska","2022 Regular Session","2022-02-01T00:00:00",""
"Sean Murphy","2022 Regular Session","2022-02-01T00:00:00",""
"Gillian Fischer","2022 Regular Session","2022-02-01T00:00:00",""
"Lisa Rybloom","2022 Regular Session","2022-02-01T00:00:00",""
"Tisha Pascone","2022 Regular Session","2022-02-01T00:00:00",""
"Michael Lantz","2022 Regular Session","2022-02-01T00:00:00",""
"Andreas Peven","2022 Regular Session","2022-02-01T00:00:00",""
"Brian Nieubuurt","2022 Regular Session","2022-02-01T00:00:00",""
"Shelley Raszka","2022 Regular Session","2022-02-01T00:00:00",""
"Patrick Brennan","2022 Regular Session","2022-02-01T00:00:00",""
"Oliver Droppers","2022 Regular Session","2022-02-01T00:00:00",""
"Ryan Balluck","2022 Regular Session","2022-02-01T00:00:00",""
"Chris Allanach","2022 Regular Session","2022-02-01T00:00:00",""
"Mazen Malik","2022 Regular Session","2022-02-01T00:00:00",""
"Shelley Raszka","2022 Regular Session","2022-02-01T00:00:00",""
"Kyle Easton","2022 Regular Session","2022-02-01T00:00:00",""
"Jaime McGovern","2022 Regular Session","2022-02-01T00:00:00",""
"Kaitlyn Harger","2022 Regular Session","2022-02-01T00:00:00",""
"Corinne Gavette","2022 Regular Session","2022-02-01T00:00:00",""
"Dae Baek","2022 Regular Session","2022-02-01T00:00:00",""
"Chris Allanach","2022 Regular Session","2022-02-01T00:00:00",""
"Mazen Malik","2022 Regular Session","2022-02-01T00:00:00",""
"Dae Baek","2022 Regular Session","2022-02-01T00:00:00",""
"Kyle Easton","2022 Regular Session","2022-02-01T00:00:00",""
"Jaime McGovern","2022 Regular Session","2022-02-01T00:00:00",""
"Kaitlyn Harger","2022 Regular Session","2022-02-01T00:00:00",""
"Corinne Gavette","2022 Regular Session","2022-02-01T00:00:00",""
"Dawnita Bruce","2022 Regular Session","2022-02-01T00:00:00",""
"Laura Kentnesse","2022 Regular Session","2022-02-01T00:00:00",""
"Doug Knoyle","2022 Regular Session","2022-02-01T00:00:00",""
"Walt Campbell","2023 Regular Session","2023-01-09T00:00:00",""
"Kristen Adams","2023 Regular Session","2023-01-09T00:00:00",""
"Kim To","2023 Regular Session","2023-01-09T00:00:00",""
"Ron Nalley","2023 Regular Session","2023-01-09T00:00:00",""
"Gregory Jolivette","2023 Regular Session","2023-01-09T00:00:00",""
"Michelle Deister","2023 Regular Session","2023-01-09T00:00:00",""
"Lilah Walsh","2023 Regular Session","2023-01-09T00:00:00",""
"Matt Stayner","2023 Regular Session","2023-01-09T00:00:00",""
"Lilah Walsh","2023 Regular Session","2023-01-09T00:00:00",""
"Kristen Adams","2023 Regular Session","2023-01-09T00:00:00",""
"John Borden","2023 Regular Session","2023-01-09T00:00:00",""
"Joan Green","2023 Regular Session","2023-01-09T00:00:00",""
"Megan Bass","2023 Regular Session","2023-01-09T00:00:00",""
"Vivian Stair","2023 Regular Session","2023-01-09T00:00:00",""
"Matthew Perreault","2023 Regular Session","2023-01-09T00:00:00",""
"Leslie Porter","2023 Regular Session","2023-01-09T00:00:00",""
"Andrew Hendrie","2023 Regular Session","2023-01-09T00:00:00",""
"Erin Seiler","2023 Regular Session","2023-01-09T00:00:00",""
"Leslie Porter","2023 Regular Session","2023-01-09T00:00:00",""
"Ellen O'Brien","2023 Regular Session","2023-01-09T00:00:00",""
"Maya Green","2023 Regular Session","2023-01-09T00:00:00",""
"Kevin Rancik","2023 Regular Session","2023-01-09T00:00:00",""
"Iva Sokolovska","2023 Regular Session","2023-01-09T00:00:00",""
"Lisa Gezelter","2023 Regular Session","2023-01-09T00:00:00",""
"Ellen O'Brien","2023 Regular Session","2023-01-09T00:00:00",""
"Kevin Rancik","2023 Regular Session","2023-01-09T00:00:00",""
"Claire Adamsick","2023 Regular Session","2023-01-09T00:00:00",""
"Megan Bass","2023 Regular Session","2023-01-09T00:00:00",""
"Leslie Porter","2023 Regular Session","2023-01-09T00:00:00",""
"Julie Neburka","2023 Regular Session","2023-01-09T00:00:00",""
"Desi Root","2023 Regular Session","2023-01-09T00:00:00",""
"Isabel Hernandez","2023 Regular Session","2023-01-09T00:00:00",""
"Madisen Wiebe","2023 Regular Session","2023-01-09T00:00:00",""
"Patrick Brennan","2023 Regular Session","2023-01-09T00:00:00",""
"Lisa Rybloom","2023 Regular Session","2023-01-09T00:00:00",""
"Erin Seiler","2023 Regular Session","2023-01-09T00:00:00",""
"Lisa Rybloom","2023 Regular Session","2023-01-09T00:00:00",""
"Erin Seiler","2023 Regular Session","2023-01-09T00:00:00",""
"Lisa Rybloom","2023 Regular Session","2023-01-09T00:00:00",""
"Ellen O'Brien","2023 Regular Session","2023-01-09T00:00:00",""
"Danielle Ross","2023 Regular Session","2023-01-09T00:00:00",""
"Isabel Hernandez","2023 Regular Session","2023-01-09T00:00:00",""
"Beverly (Schoonover) Anderson","2023 Regular Session","2023-01-09T00:00:00",""
"Beth Reiley","2023 Regular Session","2023-01-09T00:00:00",""
"Desi Root","2023 Regular Session","2023-01-09T00:00:00",""
"Jennifer Canty","2023 Regular Session","2023-01-09T00:00:00",""
"Morgan DuVal","2023 Regular Session","2023-01-09T00:00:00",""
"Jennifer Canty","2023 Regular Session","2023-01-09T00:00:00",""
"Samantha Koopman","2023 Regular Session","2023-01-09T00:00:00",""
"Morgan DuVal","2023 Regular Session","2023-01-09T00:00:00",""
"Sean Murphy","2023 Regular Session","2023-01-09T00:00:00",""
"Danielle Ross","2023 Regular Session","2023-01-09T00:00:00",""
"Nakai Colmenares-Hawe","2023 Regular Session","2023-01-09T00:00:00",""
"Erin Seiler","2023 Regular Session","2023-01-09T00:00:00",""
"Leslie Porter","2023 Regular Session","2023-01-09T00:00:00",""
"Whitney Perez","2023 Regular Session","2023-01-09T00:00:00",""
"Isabel Hernandez","2023 Regular Session","2023-01-09T00:00:00",""
"Patrick Brennan","2023 Regular Session","2023-01-09T00:00:00",""
"Beau Olen","2023 Regular Session","2023-01-09T00:00:00",""
"Beau Olen","2023 Regular Session","2023-01-09T00:00:00",""
"Beau Olen","2023 Regular Session","2023-01-09T00:00:00",""
"Danielle Ross","2023 Regular Session","2023-01-09T00:00:00",""
"Beverly (Schoonover) Anderson","2023 Regular Session","2023-01-09T00:00:00",""
"Beverly (Schoonover) Anderson","2023 Regular Session","2023-01-09T00:00:00",""
"Leslie Porter","2023 Regular Session","2023-01-09T00:00:00",""
"Andrew Hendrie","2023 Regular Session","2023-01-09T00:00:00",""
"Melissa Leoni","2023 Regular Session","2023-01-09T00:00:00",""
"Matthew Perreault","2023 Regular Session","2023-01-09T00:00:00",""
"Kyle Easton","2023 Regular Session","2023-01-09T00:00:00",""
"Dae Baek","2023 Regular Session","2023-01-09T00:00:00",""
"Mazen Malik","2023 Regular Session","2023-01-09T00:00:00",""
"Chris Allanach","2023 Regular Session","2023-01-09T00:00:00",""
